key,fare_amount
2014-06-14 13:39:00.00000049,18.13425
2014-06-14 13:39:00.000000108,7.9949203
2014-06-14 13:39:00.00000072,5.681885
2014-06-14 13:39:00.000000182,12.930654
2014-06-14 13:39:00.00000061,7.109753
2014-06-14 13:39:00.00000093,9.251787
2014-06-14 13:39:00.000000170,12.676352
2014-06-14 13:39:00.000000147,49.996754
2014-06-14 13:39:00.000000140,5.0656853
2014-06-14 13:39:00.000000159,4.9705563
2014-06-14 13:39:00.00000012,4.593109
2014-06-14 13:39:00.00000025,7.281662
2014-06-14 13:39:00.000000156,5.6758122
2014-06-14 13:39:00.000000152,8.255226
2014-06-14 13:39:00.000000129,10.598603
2014-06-14 13:39:00.000000119,19.302738
2014-06-14 13:39:00.000000118,5.432235
2014-06-14 13:39:00.00000076,5.137259
2014-06-14 13:39:00.000000135,7.4233327
2014-06-14 13:39:00.00000023,21.442547
2014-06-14 13:39:00.00000082,9.887988
2014-06-14 13:39:00.000000125,11.839368
2014-06-14 13:39:00.00000075,11.368831
2014-06-14 13:39:00.000000124,7.0787377
2014-06-14 13:39:00.000000172,6.771336
2014-06-14 13:39:00.00000024,15.582484
2014-06-14 13:39:00.000000169,14.989526
2014-06-14 13:39:00.00000052,12.0950575
2014-06-14 13:39:00.000000161,14.074184
2014-06-14 13:39:00.00000038,8.67207
2014-06-14 13:39:00.00000035,11.084338
2014-06-14 13:39:00.00000053,13.196235
2014-06-14 13:39:00.000000183,6.788341
2014-06-14 13:39:00.000000131,56.411846
2014-06-14 13:39:00.000000180,7.916031
2014-06-14 13:39:00.000000130,9.530424
2014-06-14 13:39:00.00000032,4.3400993
2014-06-14 13:39:00.000000148,11.76177
2014-06-14 13:39:00.0000007,10.347014
2014-06-14 13:39:00.00000095,12.222496
2014-06-14 13:39:00.000000144,38.472725
2014-06-14 13:39:00.000000141,34.783382
2014-06-14 13:39:00.000000162,21.917639
2014-06-14 13:39:00.00000018,12.398804
2014-06-14 13:39:00.00000054,10.030131
2014-06-14 13:39:00.00000040,6.600236
2014-06-14 13:39:00.00000096,6.627026
2014-06-14 13:39:00.00000055,27.324013
2014-06-14 13:39:00.000000109,9.682542
2014-06-14 13:39:00.000000151,7.421951
2014-06-14 13:39:00.00000016,10.782393
2014-06-14 13:39:00.00000062,10.744247
2014-06-14 13:39:00.000000191,9.723275
2014-06-14 13:39:00.00000034,8.710974
2014-06-14 13:39:00.000000160,6.8803244
2014-06-14 13:39:00.00000013,6.8911037
2014-06-14 13:39:00.000000188,5.872497
2014-06-14 13:39:00.00000086,8.886357
2014-06-14 13:39:00.000000185,11.690547
2014-06-14 13:39:00.00000074,9.621078
2014-06-14 13:39:00.00000022,19.985395
2014-06-14 13:39:00.00000036,4.968321
2014-06-14 13:39:00.000000126,4.318546
2014-06-14 13:39:00.000000190,6.11727
2014-06-14 13:39:00.00000042,6.6297865
2014-06-14 13:39:00.000000178,7.954975
2014-06-14 13:39:00.000000163,5.333538
2014-06-14 13:39:00.00000020,13.572214
2014-06-14 13:39:00.00000098,6.23392
2014-06-14 13:39:00.000000114,22.405916
2014-06-14 13:39:00.00000045,9.8133135
2014-06-14 13:39:00.00000094,5.0477834
2014-06-14 13:39:00.000000146,11.418049
2014-06-14 13:39:00.00000033,8.959076
2014-06-14 13:39:00.000000143,5.7441735
2014-06-14 13:39:00.000000107,7.1617174
2014-06-14 13:39:00.00000048,9.4688635
2014-06-14 13:39:00.00000043,12.406858
2014-06-14 13:39:00.000000123,10.044647
2014-06-14 13:39:00.000000134,9.148668
2014-06-14 13:39:00.000000142,6.8726482
2014-06-14 13:39:00.000000122,11.365394
2014-06-14 13:39:00.000000176,10.796153
2011-12-12 09:42:12.0000004,6.349245
2011-12-12 09:42:12.0000002,4.2876673
2011-12-12 09:42:12.0000001,10.489194
2011-12-12 09:42:12.0000003,6.973117
2011-12-12 09:42:12.0000005,8.08987
2013-06-27 00:20:40.0000001,17.440706
2013-06-27 00:20:40.0000003,10.690364
2009-02-20 13:34:16.0000001,8.187689
2009-02-20 13:34:16.0000002,11.235691
2009-02-20 13:34:16.0000003,7.069252
2010-08-22 21:14:08.0000001,29.391623
2010-08-22 21:14:08.0000005,14.154903
2010-08-22 21:14:08.0000003,4.244669
2010-08-22 21:14:08.0000002,6.615008
2012-08-06 08:58:08.0000002,4.709724
2012-08-06 08:58:08.0000001,17.002806
2013-11-04 08:34:12.0000003,5.6014585
2013-11-04 08:34:12.0000001,10.840307
2013-11-04 08:34:12.0000002,11.572694
2011-06-24 20:34:48.0000002,7.520724
2011-06-24 20:34:48.0000001,17.677673
2011-03-28 20:38:36.0000003,5.3275642
2011-03-28 20:38:36.0000004,4.5878634
2011-03-28 20:38:36.0000002,7.117136
2011-08-14 20:36:28.0000004,6.345606
2011-08-14 20:36:28.0000001,6.6364975
2011-08-14 20:36:28.0000003,20.60951
2011-08-14 20:36:28.0000002,6.2437296
2015-02-21 15:52:44.0000004,20.621376
2015-02-21 15:52:44.0000003,9.890717
2015-02-21 15:52:44.0000002,18.077248
2015-02-21 15:52:44.0000001,9.917504
2013-01-29 11:29:52.0000001,10.0976305
2014-09-12 19:03:48.0000001,10.845939
2013-11-09 18:52:40.0000004,9.735069
2013-11-09 18:52:40.0000002,13.914757
2013-04-25 16:10:04.0000001,56.34132
2013-04-25 16:10:04.0000002,8.981611
2013-09-07 14:37:52.0000001,8.205073
2013-09-07 14:37:52.0000002,11.141625
2013-09-07 14:37:52.0000003,5.814421
2011-05-21 13:16:20.0000004,5.0116014
2011-05-21 13:16:20.0000001,5.980956
2011-05-21 13:16:20.0000003,8.624444
2011-11-25 16:36:24.0000002,6.6484404
2011-11-25 16:36:24.0000001,11.37917
2015-01-31 20:54:04.0000001,6.3037434
2010-11-01 23:31:28.0000002,6.6844225
2010-11-01 23:31:28.0000001,7.892662
2010-11-01 23:31:28.0000003,8.959582
2011-03-24 15:57:04.0000003,4.2758546
2011-03-24 15:57:04.0000001,7.893922
2010-05-10 10:37:04.0000005,5.908783
2010-05-10 10:37:04.0000002,5.7066646
2010-05-10 10:37:04.0000003,9.189446
2010-05-10 10:37:04.0000006,8.536146
2012-06-09 16:53:44.0000002,8.067188
2012-08-22 22:39:20.0000003,17.03431
2012-08-22 22:39:20.0000001,4.677837
2012-12-23 02:29:16.0000001,13.694174
2012-06-30 15:55:12.0000004,13.40347
2012-06-30 15:55:12.0000002,6.4766555
2012-06-30 15:55:12.0000003,11.5654745
2012-06-30 15:55:12.0000001,5.9700904
2011-10-02 23:36:00.00000056,10.000897
2011-10-02 23:36:00.00000086,17.036926
2011-10-02 23:36:00.00000081,14.876006
2011-10-02 23:36:00.0000009,4.780183
2011-10-02 23:36:00.00000041,11.831635
2011-10-02 23:36:00.00000091,4.3720765
2011-10-02 23:36:00.0000008,11.534256
2011-10-02 23:36:00.00000015,26.099636
2011-10-02 23:36:00.00000014,8.510663
2011-10-02 23:36:00.00000047,7.025127
2011-10-02 23:36:00.00000076,7.4705567
2011-10-02 23:36:00.00000011,6.4065576
2011-10-02 23:36:00.00000075,4.965156
2011-10-02 23:36:00.00000035,7.2285705
2011-10-02 23:36:00.00000099,6.020351
2011-10-02 23:36:00.00000062,8.240985
2011-10-02 23:36:00.00000085,8.740023
2011-10-02 23:36:00.00000043,17.277037
2011-10-02 23:36:00.00000071,10.757549
2011-10-02 23:36:00.00000023,5.996347
2011-10-02 23:36:00.00000092,5.3746347
2011-10-02 23:36:00.00000037,8.854186
2011-10-02 23:36:00.00000083,9.10862
2011-10-02 23:36:00.00000054,11.647571
2011-10-02 23:36:00.00000073,9.066241
2011-10-02 23:36:00.0000005,7.3633447
2011-10-02 23:36:00.00000095,5.2016454
2011-10-02 23:36:00.00000088,6.3993793
2011-10-02 23:36:00.00000030,7.948553
2011-10-02 23:36:00.0000007,11.509496
2011-10-02 23:36:00.00000013,8.802776
2011-10-02 23:36:00.00000065,23.399504
2011-10-02 23:36:00.00000089,47.282757
2011-10-02 23:36:00.00000096,6.8261657
2011-10-02 23:36:00.00000039,8.902675
2011-10-02 23:36:00.00000038,24.850693
2011-10-02 23:36:00.00000067,18.152727
2011-10-02 23:36:00.00000077,11.105648
2011-10-02 23:36:00.00000020,17.271822
2011-10-02 23:36:00.00000063,16.133959
2011-10-02 23:36:00.00000012,8.125473
2011-10-02 23:36:00.00000058,16.006079
2011-10-02 23:36:00.00000026,9.898911
2011-10-02 23:36:00.00000074,18.323578
2011-10-02 23:36:00.00000059,19.789726
2011-10-02 23:36:00.00000090,14.409039
2011-10-02 23:36:00.0000004,30.624565
2011-10-02 23:36:00.0000003,15.630727
2011-10-02 23:36:00.00000021,15.28975
2011-10-02 23:36:00.00000097,7.703594
2011-10-02 23:36:00.00000036,17.833776
2011-10-02 23:36:00.00000024,19.668161
2011-10-02 23:36:00.00000082,46.507427
2011-10-02 23:36:00.000000100,7.318683
2011-10-02 23:36:00.00000040,4.802294
2011-10-02 23:36:00.00000022,4.2122426
2013-03-21 12:47:28.0000006,11.60014
2013-03-21 12:47:28.0000008,11.101992
2013-03-21 12:47:28.0000003,12.539263
2013-03-21 12:47:28.0000005,7.068142
2013-03-21 12:47:28.0000002,8.569234
2013-06-07 03:02:56.0000002,17.430738
2013-06-07 03:02:56.0000001,6.3299856
2010-09-05 22:31:32.0000002,35.065273
2013-07-12 23:33:24.0000001,10.391984
2009-12-03 02:32:08.0000001,17.121204
2009-10-15 03:50:36.0000001,5.040865
2011-09-25 22:36:32.0000002,19.107346
2011-09-25 22:36:32.0000001,11.355333
2015-06-08 20:02:56.0000001,10.1518955
2014-07-16 08:03:32.0000002,11.367409
2014-07-16 08:03:32.0000001,13.200326
2011-12-15 13:14:32.0000002,8.862015
2011-12-15 13:14:32.0000001,5.5055995
2011-10-11 22:13:48.0000002,13.2209015
2011-10-11 22:13:48.0000005,8.838068
2011-10-11 22:13:48.0000003,6.912252
2013-09-14 16:53:20.0000001,8.771846
2013-09-14 16:53:20.0000002,10.56112
2014-02-06 09:09:56.0000004,5.560814
2014-02-06 09:09:56.0000003,6.086682
2014-02-06 09:09:56.0000001,5.4427066
2009-06-10 16:55:00.00000081,30.844639
2009-06-10 16:55:00.00000029,5.5143228
2009-06-10 16:55:00.000000109,8.270388
2009-06-10 16:55:00.00000098,49.271904
2009-06-10 16:55:00.00000054,9.897261
2009-06-10 16:55:00.00000021,28.957495
2009-06-10 16:55:00.00000012,10.067916
2009-06-10 16:55:00.00000033,6.023827
2009-06-10 16:55:00.00000024,9.068861
2009-06-10 16:55:00.00000099,10.427653
2009-06-10 16:55:00.0000009,7.5334005
2009-06-10 16:55:00.000000158,5.6299295
2009-06-10 16:55:00.000000141,4.6168265
2009-06-10 16:55:00.00000093,7.6716413
2009-06-10 16:55:00.000000161,9.941267
2009-06-10 16:55:00.00000088,5.360116
2009-06-10 16:55:00.0000003,8.533953
2009-06-10 16:55:00.00000018,5.6765313
2009-06-10 16:55:00.00000047,7.3119526
2009-06-10 16:55:00.000000154,10.871347
2009-06-10 16:55:00.000000131,9.55655
2009-06-10 16:55:00.00000046,13.414161
2009-06-10 16:55:00.0000004,5.812751
2009-06-10 16:55:00.000000107,7.440419
2009-06-10 16:55:00.000000114,6.319086
2009-06-10 16:55:00.000000117,8.0310135
2009-06-10 16:55:00.000000162,10.372508
2009-06-10 16:55:00.00000049,10.790281
2009-06-10 16:55:00.00000069,6.8975034
2009-06-10 16:55:00.000000111,8.590195
2009-06-10 16:55:00.00000083,4.311401
2009-06-10 16:55:00.000000166,60.268406
2009-06-10 16:55:00.000000135,8.938026
2009-06-10 16:55:00.00000044,31.890848
2009-06-10 16:55:00.00000085,7.9499655
2009-06-10 16:55:00.000000115,6.2551656
2009-06-10 16:55:00.000000108,6.626275
2009-06-10 16:55:00.00000034,5.564441
2009-06-10 16:55:00.00000060,15.589182
2009-06-10 16:55:00.000000120,5.419324
2009-06-10 16:55:00.000000174,31.370667
2009-06-10 16:55:00.0000007,6.6261396
2009-06-10 16:55:00.000000159,7.310886
2009-06-10 16:55:00.000000171,22.986778
2009-06-10 16:55:00.000000145,12.240555
2009-06-10 16:55:00.00000074,8.219386
2009-06-10 16:55:00.000000138,11.394213
2009-06-10 16:55:00.00000048,4.8862085
2009-06-10 16:55:00.000000101,5.3498244
2009-06-10 16:55:00.000000153,5.8399463
2009-06-10 16:55:00.0000002,9.404162
2009-06-10 16:55:00.00000037,9.4544115
2009-06-10 16:55:00.000000151,10.014015
2009-06-10 16:55:00.000000127,29.857418
2009-06-10 16:55:00.000000144,39.546535
2009-06-10 16:55:00.000000165,12.486718
2009-06-10 16:55:00.0000008,4.974595
2009-06-10 16:55:00.000000122,7.6031456
2009-06-10 16:55:00.00000055,29.74625
2009-06-10 16:55:00.00000079,4.632782
2009-06-10 16:55:00.00000016,16.422205
2009-06-10 16:55:00.000000160,17.787872
2009-06-10 16:55:00.000000139,4.9882846
2009-06-10 16:55:00.00000075,5.179097
2009-06-10 16:55:00.00000017,6.4827843
2009-06-10 16:55:00.00000070,5.682869
2009-06-10 16:55:00.000000118,11.255503
2009-06-10 16:55:00.00000066,12.705567
2009-06-10 16:55:00.000000164,5.7395926
2009-06-10 16:55:00.000000100,9.926056
2009-06-10 16:55:00.00000082,8.566987
2009-06-10 16:55:00.00000090,12.938604
2009-06-10 16:55:00.000000125,12.753633
2009-06-10 16:55:00.000000149,6.530285
2009-06-10 16:55:00.00000068,11.808803
2009-06-10 16:55:00.00000039,6.2967772
2009-06-10 16:55:00.000000124,4.5877614
2009-06-10 16:55:00.00000053,7.2820115
2009-06-10 16:55:00.00000045,7.695889
2009-06-10 16:55:00.000000102,5.7237616
2009-06-10 16:55:00.000000140,7.962686
2009-06-10 16:55:00.000000148,7.131297
2009-06-10 16:55:00.000000147,6.87513
2009-06-10 16:55:00.00000097,7.9928255
2009-06-10 16:55:00.00000094,6.735908
2009-06-10 16:55:00.00000078,7.918416
2009-06-10 16:55:00.00000035,6.2233124
2009-06-10 16:55:00.00000072,7.960953
2009-06-10 16:55:00.00000031,5.243312
2009-06-10 16:55:00.00000056,7.8661413
2009-06-10 16:55:00.000000128,17.757303
2009-06-10 16:55:00.00000057,6.828699
2009-06-10 16:55:00.00000030,7.222091
2009-06-10 16:55:00.00000043,11.133116
2009-06-10 16:55:00.000000146,7.787081
2009-06-10 16:55:00.00000010,7.7535973
2009-06-10 16:55:00.00000067,10.961014
2009-06-10 16:55:00.000000119,5.5721807
2009-06-10 16:55:00.00000076,17.688501
2009-06-10 16:55:00.00000025,6.9524636
2009-06-10 16:55:00.00000071,17.005596
2009-06-10 16:55:00.000000143,9.164911
2013-06-26 11:19:36.0000002,4.7215614
2014-09-05 10:02:48.0000004,5.165758
2014-09-05 10:02:48.0000002,9.035425
2014-09-05 10:02:48.0000001,41.51797
2014-09-05 10:02:48.0000003,9.177466
2012-09-19 12:31:40.0000001,9.678746
2012-09-19 12:31:40.0000002,6.6928806
2009-03-22 04:31:40.0000002,18.779963
2009-08-27 02:31:44.0000001,17.753382
2009-05-02 20:11:32.0000001,9.109003
2009-05-02 20:11:32.0000004,8.75259
2011-02-20 02:31:16.0000002,8.038357
2011-02-20 02:31:16.0000001,18.60704
2011-06-24 12:03:00.00000010,6.139126
2011-06-24 12:03:00.00000067,11.33622
2011-06-24 12:03:00.00000071,11.300828
2011-06-24 12:03:00.000000100,7.2038336
2011-06-24 12:03:00.000000145,8.506764
2011-06-24 12:03:00.000000152,9.7469225
2011-06-24 12:03:00.00000026,13.184875
2011-06-24 12:03:00.000000199,5.7371035
2011-06-24 12:03:00.000000195,5.335467
2011-06-24 12:03:00.000000119,5.877423
2011-06-24 12:03:00.00000086,9.108584
2011-06-24 12:03:00.00000012,7.4617624
2011-06-24 12:03:00.00000097,19.047983
2011-06-24 12:03:00.00000058,4.815789
2011-06-24 12:03:00.000000176,4.629247
2011-06-24 12:03:00.000000139,3.973164
2011-06-24 12:03:00.00000048,7.265194
2011-06-24 12:03:00.000000159,6.8832893
2011-06-24 12:03:00.00000079,6.1793146
2011-06-24 12:03:00.000000138,7.295151
2011-06-24 12:03:00.000000135,11.781271
2011-06-24 12:03:00.000000173,7.406652
2011-06-24 12:03:00.000000162,12.602196
2011-06-24 12:03:00.00000018,10.262407
2011-06-24 12:03:00.000000136,6.753704
2011-06-24 12:03:00.000000185,8.336034
2011-06-24 12:03:00.00000069,6.72404
2011-06-24 12:03:00.000000105,7.2771482
2011-06-24 12:03:00.000000180,7.606965
2011-06-24 12:03:00.00000053,10.178069
2011-06-24 12:03:00.000000142,7.491821
2011-06-24 12:03:00.000000188,9.765519
2011-06-24 12:03:00.00000089,4.4934525
2011-06-24 12:03:00.000000109,7.856785
2011-06-24 12:03:00.00000074,7.040091
2011-06-24 12:03:00.000000113,10.28266
2011-06-24 12:03:00.00000044,5.9084096
2011-06-24 12:03:00.000000183,6.1061296
2011-06-24 12:03:00.00000047,8.790737
2011-06-24 12:03:00.0000006,10.258222
2011-06-24 12:03:00.0000005,8.602685
2011-06-24 12:03:00.000000200,10.2737
2011-06-24 12:03:00.000000127,8.004672
2011-06-24 12:03:00.000000120,11.56385
2011-06-24 12:03:00.000000133,5.9758596
2011-06-24 12:03:00.00000073,6.5154295
2011-06-24 12:03:00.000000101,4.8659644
2011-06-24 12:03:00.000000187,10.436338
2011-06-24 12:03:00.000000122,9.029544
2011-06-24 12:03:00.000000175,6.1635094
2011-06-24 12:03:00.000000154,10.099864
2011-06-24 12:03:00.000000197,7.7640996
2011-06-24 12:03:00.00000017,8.108262
2011-06-24 12:03:00.000000186,10.252907
2011-06-24 12:03:00.00000020,9.269954
2011-06-24 12:03:00.00000035,10.475984
2011-06-24 12:03:00.000000193,8.305187
2011-06-24 12:03:00.000000201,8.4091425
2011-06-24 12:03:00.00000054,27.933283
2011-06-24 12:03:00.00000075,7.933498
2011-06-24 12:03:00.000000114,7.493359
2011-06-24 12:03:00.00000062,27.782558
2011-06-24 12:03:00.00000055,25.694391
2011-06-24 12:03:00.00000025,6.1979866
2011-06-24 12:03:00.00000022,5.472707
2011-06-24 12:03:00.000000144,13.166924
2011-06-24 12:03:00.000000177,6.4691052
2011-06-24 12:03:00.000000124,5.802886
2011-06-24 12:03:00.00000094,4.421453
2011-06-24 12:03:00.00000041,7.3321233
2011-06-24 12:03:00.000000141,6.949984
2011-06-24 12:03:00.00000092,8.990816
2011-06-24 12:03:00.000000189,18.515268
2011-06-24 12:03:00.000000171,10.801015
2011-06-24 12:03:00.000000157,6.9203444
2011-06-24 12:03:00.000000179,7.4397745
2011-06-24 12:03:00.000000107,12.403322
2011-06-24 12:03:00.00000095,14.934153
2011-06-24 12:03:00.00000076,11.361121
2011-06-24 12:03:00.000000156,7.3497467
2011-06-24 12:03:00.000000111,30.58339
2011-06-24 12:03:00.000000116,8.342675
2011-06-24 12:03:00.00000033,11.713298
2011-06-24 12:03:00.00000082,4.6873665
2011-06-24 12:03:00.00000078,5.2207875
2011-06-24 12:03:00.00000051,8.212851
2011-06-24 12:03:00.000000143,11.632108
2011-06-24 12:03:00.000000126,13.698242
2011-06-24 12:03:00.00000088,9.436276
2011-06-24 12:03:00.000000191,18.232925
2011-06-24 12:03:00.00000063,12.952615
2011-06-24 12:03:00.00000045,14.193247
2011-06-24 12:03:00.00000060,7.7736683
2011-06-24 12:03:00.00000040,33.17945
2011-06-24 12:03:00.00000057,9.112642
2011-06-24 12:03:00.00000013,6.2448874
2011-06-24 12:03:00.00000068,29.620373
2011-06-24 12:03:00.000000165,4.5415463
2011-06-24 12:03:00.00000056,6.2962446
2011-06-24 12:03:00.000000150,7.915673
2011-06-24 12:03:00.00000052,5.746313
2011-06-24 12:03:00.00000085,49.254826
2011-06-24 12:03:00.000000190,8.065653
2011-06-24 12:03:00.00000072,6.56378
2011-06-24 12:03:00.000000137,5.6613426
2011-06-24 12:03:00.000000102,5.9008064
2011-06-24 12:03:00.000000106,8.809828
2011-06-24 12:03:00.000000118,5.2774
2011-06-24 12:03:00.00000046,14.140827
2011-06-24 12:03:00.000000110,11.861982
2011-06-24 12:03:00.000000181,6.373851
2011-06-24 12:03:00.000000194,5.492488
2011-06-24 12:03:00.00000061,10.085925
2011-06-24 12:03:00.0000001,11.157265
2011-06-24 12:03:00.00000087,8.36009
2011-06-24 12:03:00.00000066,5.2946563
2011-06-24 12:03:00.000000146,6.8041883
2011-06-24 12:03:00.000000149,49.88302
2011-06-24 12:03:00.00000038,11.077827
2011-06-24 12:03:00.000000196,9.089738
2011-06-24 12:03:00.00000093,8.925252
2011-06-24 12:03:00.000000170,5.92821
2011-06-24 12:03:00.000000168,9.4943285
2011-06-24 12:03:00.0000002,12.979718
2011-06-24 12:03:00.00000042,12.722418
2014-06-15 07:06:00.0000006,4.266444
2014-06-15 07:06:00.00000037,9.259603
2014-06-15 07:06:00.00000025,5.7515736
2014-06-15 07:06:00.0000008,10.050374
2014-06-15 07:06:00.00000036,46.622578
2014-06-15 07:06:00.00000042,24.637054
2014-06-15 07:06:00.00000033,4.475883
2014-06-15 07:06:00.00000013,10.823338
2014-06-15 07:06:00.00000035,55.121384
2014-06-15 07:06:00.00000030,7.680133
2014-06-15 07:06:00.00000024,7.2484107
2014-06-15 07:06:00.00000031,8.192854
2014-06-15 07:06:00.0000009,14.724769
2014-06-15 07:06:00.00000039,52.592857
2014-06-15 07:06:00.00000010,7.1791744
2014-06-15 07:06:00.00000019,13.631976
2014-06-15 07:06:00.00000041,6.7887187
2014-06-15 07:06:00.00000028,17.180376
2014-06-15 07:06:00.00000014,53.768337
2014-06-15 07:06:00.0000003,12.920308
2014-06-15 07:06:00.00000017,55.966843
2014-06-15 07:06:00.00000015,16.438387
2014-06-15 07:06:00.00000026,5.82093
2014-06-15 07:06:00.0000002,14.319872
2014-06-15 07:06:00.00000040,4.371427
2014-06-15 07:06:00.00000016,5.2737136
2014-06-06 16:22:20.0000003,5.5209928
2014-06-06 16:22:20.0000002,9.000317
2015-05-30 21:29:04.0000004,14.706294
2015-05-30 21:29:04.0000007,17.90189
2015-05-30 21:29:04.0000003,11.416789
2015-05-30 21:29:04.0000001,7.8783393
2009-10-26 12:01:36.0000001,10.130616
2009-10-26 12:01:36.0000002,8.146781
2009-10-26 12:01:36.0000005,6.536409
2009-10-26 12:01:36.0000003,7.582824
2013-02-02 15:45:08.0000003,8.514998
2013-02-02 15:45:08.0000001,9.035299
2013-02-02 15:45:08.0000002,12.265028
2015-04-15 06:47:04.0000001,7.783623
2015-04-15 06:47:04.0000002,10.414491
2010-12-14 23:27:36.0000001,5.1741376
2009-03-05 11:03:04.0000002,4.5033193
2009-03-05 11:03:04.0000001,12.745679
2013-07-18 12:23:40.0000003,5.211995
2013-07-18 12:23:40.0000002,5.949214
2013-07-18 12:23:40.0000001,8.183927
2014-04-14 13:48:32.0000004,9.387416
2014-04-14 13:48:32.0000003,6.3966565
2014-08-18 05:33:08.0000001,8.578484
2012-01-28 03:14:28.0000001,27.661978
2009-09-14 02:19:00.00000014,9.793061
2009-09-14 02:19:00.00000035,10.483627
2009-09-14 02:19:00.00000040,6.470052
2009-09-14 02:19:00.00000031,5.379697
2009-09-14 02:19:00.0000003,4.805778
2009-09-14 02:19:00.00000025,8.032719
2009-09-14 02:19:00.0000008,7.45599
2009-09-14 02:19:00.00000024,9.444539
2009-09-14 02:19:00.00000021,7.0594325
2009-09-14 02:19:00.00000036,9.430954
2009-09-14 02:19:00.0000009,29.090315
2009-09-14 02:19:00.0000001,8.5797825
2009-09-14 02:19:00.00000018,4.753663
2009-09-14 02:19:00.00000039,10.6320095
2009-09-14 02:19:00.0000002,15.868654
2009-09-14 02:19:00.00000038,7.8190885
2009-09-14 02:19:00.00000020,18.14546
2009-09-14 02:19:00.00000028,7.216351
2009-09-14 02:19:00.00000026,16.85529
2009-09-14 02:19:00.00000017,8.065081
2009-09-14 02:19:00.00000030,7.436873
2009-09-14 02:19:00.00000016,6.045844
2009-09-14 02:19:00.0000006,6.4087667
2009-09-14 02:19:00.0000007,8.769136
2011-08-14 14:17:28.0000003,7.484723
2011-08-14 14:17:28.0000001,5.01597
2011-08-14 14:17:28.0000004,6.5433016
2011-08-14 14:17:28.0000002,7.856747
2011-08-14 14:17:28.0000005,13.190943
2014-03-17 16:07:56.0000002,55.55016
2010-11-03 21:09:56.0000002,5.1785693
2010-11-03 21:09:56.0000001,10.740723
2012-12-11 23:37:08.0000002,9.776062
2012-12-11 23:37:08.0000005,9.459407
2012-12-11 23:37:08.0000004,7.239637
2012-12-11 23:37:08.0000006,9.786291
2012-12-11 23:37:08.0000003,5.2631593
2012-12-11 23:37:08.0000001,17.2594
2015-06-24 14:19:52.0000001,13.458984
2015-06-24 14:19:52.0000002,56.279865
